country,city,address_store,phone_store,firstname_customer,lastname_customer,payment_customer,firstname_staff,lastname_staff,title_film,description_film,language,name_category,firstname_actor,lastname_actor
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,2.99,Mike,Hillyer,"JADE BUNCH","A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station",English,Sports,THORA,TEMPLE
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,CUBA,OLIVIER
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,FRED,COSTNER
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,HELEN,VOIGHT
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,DAN,TORN
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,RAY,JOHANSSON
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,RALPH,CRUZ
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,ELLEN,PRESLEY
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,SIDNEY,CROWE
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",English,Children,RICHARD,PENN
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"RESURRECTION SILVERADO","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",English,Family,MENA,TEMPLE
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"RESURRECTION SILVERADO","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",English,Family,MAE,HOFFMAN
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"RESURRECTION SILVERADO","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",English,Family,KEVIN,GARLAND
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"RESURRECTION SILVERADO","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",English,Family,RICHARD,PENN
"United States",Tallahassee,"1309 Weifang Street",435785045362,CAROLINE,BOWMAN,0.99,Mike,Hillyer,"RESURRECTION SILVERADO","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",English,Family,KENNETH,HOFFMAN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,1.99,Mike,Hillyer,"IMPACT ALADDIN","A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank",English,Music,VIVIEN,BERGEN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,1.99,Mike,Hillyer,"IMPACT ALADDIN","A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank",English,Music,GINA,DEGENERES
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,1.99,Mike,Hillyer,"IMPACT ALADDIN","A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank",English,Music,WARREN,JACKMAN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"ARMY FLINTSTONES","A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",English,Documentary,ED,CHASE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"ARMY FLINTSTONES","A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",English,Documentary,CARY,MCCONAUGHEY
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"ARMY FLINTSTONES","A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",English,Documentary,MAE,HOFFMAN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"ARMY FLINTSTONES","A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",English,Documentary,GENE,WILLIS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"ARMY FLINTSTONES","A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",English,Documentary,PENELOPE,CRONYN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"ARMY FLINTSTONES","A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",English,Documentary,MATTHEW,CARREY
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"ARMY FLINTSTONES","A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",English,Documentary,RUSSELL,CLOSE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"MARRIED GO","A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert",English,Sci-Fi,GOLDIE,BRODY
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"MARRIED GO","A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert",English,Sci-Fi,FRANCES,DAY-LEWIS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"MARRIED GO","A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert",English,Sci-Fi,GROUCHO,DUNST
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",English,Classics,ALEC,WAYNE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",English,Classics,DAN,HARRIS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",English,Classics,DUSTIN,TAUTOU
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",English,Classics,ANGELINA,ASTAIRE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",English,Classics,MEG,HAWKE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",English,Classics,EWAN,GOODING
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",English,Classics,CATE,HARRIS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",English,Classics,RUSSELL,CLOSE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,7.99,Mike,Hillyer,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",English,Sports,BETTE,NICHOLSON
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,7.99,Mike,Hillyer,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",English,Sports,ALEC,WAYNE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,7.99,Mike,Hillyer,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",English,Sports,CHRISTIAN,NEESON
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,7.99,Mike,Hillyer,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",English,Sports,BEN,WILLIS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,7.99,Mike,Hillyer,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",English,Sports,GREG,CHAPLIN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,7.99,Mike,Hillyer,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",English,Sports,WILL,WILSON
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,7.99,Mike,Hillyer,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",English,Sports,CUBA,BIRCH
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"ENEMY ODDS","A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India",English,Music,VIVIEN,BERGEN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"ENEMY ODDS","A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India",English,Music,LIZA,BERGMAN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"ENEMY ODDS","A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India",English,Music,EWAN,GOODING
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"ENEMY ODDS","A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India",English,Music,BELA,WALKEN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,BURT,DUKAKIS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,KIRK,JOVOVICH
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,CHARLIZE,DENCH
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,ADAM,HOPPER
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,RICHARD,PENN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,MORGAN,WILLIAMS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,ALBERT,JOHANSSON
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,FAY,WINSLET
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,OPRAH,KILMER
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,3.99,Mike,Hillyer,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",English,Comedy,GREGORY,GOODING
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",English,Animation,BETTE,NICHOLSON
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",English,Animation,KENNETH,PESCI
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",English,Animation,KENNETH,TORN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",English,Animation,FRANCES,TOMEI
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",English,Animation,ED,MANSFIELD
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",English,Animation,RUSSELL,TEMPLE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",English,Animation,MERYL,GIBSON
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,2.99,Mike,Hillyer,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",English,Animation,ED,GUINESS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,0.99,Mike,Hillyer,"ROMAN PUNK","A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin",English,Music,JIM,MOSTEL
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,0.99,Mike,Hillyer,"ROMAN PUNK","A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin",English,Music,WARREN,NOLTE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,0.99,Mike,Hillyer,"JOON NORTHWEST","A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank",English,Sports,ALEC,WAYNE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,0.99,Mike,Hillyer,"JOON NORTHWEST","A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank",English,Sports,CHARLIZE,DENCH
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,JENNIFER,DAVIS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,PENELOPE,PINKETT
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,CHRISTIAN,AKROYD
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,RALPH,CRUZ
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,SEAN,GUINESS
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,SIDNEY,CROWE
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,GROUCHO,DUNST
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,WARREN,JACKMAN
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,SCARLETT,BENING
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,GREGORY,GOODING
"United States",Sunnyvale,"226 Brest Manor",785881412500,KRISTIN,JOHNSTON,4.99,Mike,Hillyer,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",English,Comedy,MARY,KEITEL
